ds,Open,High,Low,Close,Volume
2019-09-04 12:40:00,137.04,137.157,137.04,137.0935,160600.0
2019-09-04 12:45:00,137.095,137.13,137.045,137.13,70457.0
2019-09-04 12:50:00,137.13,137.46,137.125,137.435,256424.0
2019-09-04 12:55:00,137.43,137.44,137.35,137.38,166733.0
2019-09-04 13:00:00,137.38,137.43,137.34,137.36,114018.0
2019-09-04 13:05:00,137.36,137.475,137.33,137.39,114638.0
2019-09-04 13:10:00,137.4,137.4449,137.38,137.4,87347.0
2019-09-04 13:15:00,137.395,137.42,137.35,137.4149,89530.0
2019-09-04 13:20:00,137.41,137.45,137.35,137.42,177104.0
2019-09-04 13:25:00,137.415,137.45,137.39,137.435,79383.0
2019-09-04 13:30:00,137.44,137.51,137.43,137.4904,205670.0
2019-09-04 13:35:00,137.5,137.54,137.48,137.4941,127343.0
2019-09-04 13:40:00,137.49,137.505,137.3643,137.3651,96286.0
2019-09-04 13:45:00,137.361,137.38,137.28,137.3341,101773.0
2019-09-04 13:50:00,137.3351,137.36,137.24,137.3253,92069.0
2019-09-04 13:55:00,137.325,137.34,137.23,137.25,81507.0
2019-09-04 14:00:00,137.24,137.33,137.24,137.28,100493.0
2019-09-04 14:05:00,137.27,137.33,137.2,137.31,149140.0
2019-09-04 14:10:00,137.32,137.325,137.19,137.2,106117.0
2019-09-04 14:15:00,137.205,137.22,137.0479,137.095,145976.0
2019-09-04 14:20:00,137.1,137.12,137.025,137.085,119974.0
2019-09-04 14:25:00,137.085,137.1156,137.0375,137.04,121174.0
2019-09-04 14:30:00,137.04,137.115,137.0,137.095,128906.0
2019-09-04 14:35:00,137.08,137.22,137.055,137.18,141361.0
2019-09-04 14:40:00,137.19,137.21,137.1,137.12,125817.0
2019-09-04 14:45:00,137.1285,137.225,137.125,137.22,151071.0
2019-09-04 14:50:00,137.22,137.29,137.19,137.25,184170.0
2019-09-04 14:55:00,137.255,137.255,137.14,137.2,183197.0
2019-09-04 15:00:00,137.2,137.22,137.17,137.17,112440.0
2019-09-04 15:05:00,137.18,137.27,137.17,137.265,112494.0
2019-09-04 15:10:00,137.26,137.295,137.24,137.26,125708.0
2019-09-04 15:15:00,137.27,137.35,137.25,137.33,140329.0
2019-09-04 15:20:00,137.33,137.335,137.26,137.3,126205.0
2019-09-04 15:25:00,137.31,137.3475,137.28,137.31,475401.0
2019-09-04 15:30:00,137.3052,137.43,137.3,137.4249,148350.0
2019-09-04 15:35:00,137.42,137.55,137.42,137.49,228490.0
2019-09-04 15:40:00,137.5,137.55,137.48,137.52,216908.0
2019-09-04 15:45:00,137.5162,137.6,137.47,137.485,245023.0
2019-09-04 15:50:00,137.49,137.5,137.39,137.49,258828.0
2019-09-04 15:55:00,137.48,137.61,137.45,137.5905,523116.0
2019-09-04 16:00:00,137.58,137.7,137.51,137.69,707456.0
2019-09-05 09:35:00,138.9,139.08,138.79,138.876,1382341.0
2019-09-05 09:40:00,138.97,139.11,138.91,139.01,510635.0
2019-09-05 09:45:00,139.015,139.22,138.87,138.99,673859.0
2019-09-05 09:50:00,138.99,139.23,138.91,139.12,601935.0
2019-09-05 09:55:00,139.1101,139.39,139.086,139.36,395149.0
2019-09-05 10:00:00,139.37,139.68,139.34,139.47,625925.0
2019-09-05 10:05:00,139.48,139.87,139.48,139.655,581590.0
2019-09-05 10:10:00,139.6656,139.8639,139.5736,139.7256,403169.0
2019-09-05 10:15:00,139.73,139.74,139.52,139.62,336232.0
2019-09-05 10:20:00,139.62,140.03,139.62,140.0,1100223.0
2019-09-05 10:25:00,139.995,140.04,139.87,139.905,912587.0
2019-09-05 10:30:00,139.91,140.01,139.82,139.94,557108.0
2019-09-05 10:35:00,139.937,140.11,139.9028,140.1,412447.0
2019-09-05 10:40:00,140.09,140.3837,140.075,140.25,615067.0
2019-09-05 10:45:00,140.2433,140.3,139.93,139.98,299320.0
2019-09-05 10:50:00,139.9866,140.0541,139.76,139.7952,220696.0
2019-09-05 10:55:00,139.79,139.88,139.75,139.87,202606.0
2019-09-05 11:00:00,139.88,139.95,139.8,139.88,216264.0
2019-09-05 11:05:00,139.89,140.05,139.72,139.83,410051.0
2019-09-05 11:10:00,139.82,139.94,139.7601,139.79,220811.0
2019-09-05 11:15:00,139.8,139.9,139.72,139.89,188605.0
2019-09-05 11:20:00,139.9,139.9161,139.7633,139.82,158611.0
2019-09-05 11:25:00,139.82,139.86,139.695,139.73,206610.0
2019-09-05 11:30:00,139.73,139.83,139.7,139.83,138167.0
2019-09-05 11:35:00,139.82,139.88,139.75,139.82,195277.0
2019-09-05 11:40:00,139.815,139.9,139.78,139.832,161374.0
2019-09-05 11:45:00,139.83,139.92,139.81,139.83,146405.0
2019-09-05 11:50:00,139.82,139.82,139.6,139.64,177120.0
2019-09-05 11:55:00,139.63,139.64,139.53,139.5684,130073.0
2019-09-05 12:00:00,139.56,139.58,139.37,139.4,264043.0
2019-09-05 12:05:00,139.4062,139.56,139.3645,139.46,172090.0
2019-09-05 12:10:00,139.46,139.52,139.42,139.4817,139607.0
2019-09-05 12:15:00,139.45,139.62,139.435,139.61,284064.0
2019-09-05 12:20:00,139.605,139.66,139.58,139.625,176206.0
2019-09-05 12:25:00,139.62,139.6379,139.46,139.52,170008.0
2019-09-05 12:30:00,139.52,139.56,139.4084,139.48,170817.0
2019-09-05 12:35:00,139.48,139.57,139.42,139.55,121111.0
2019-09-05 12:40:00,139.54,139.575,139.51,139.53,183881.0
2019-09-05 12:45:00,139.53,139.53,139.4401,139.49,131754.0
2019-09-05 12:50:00,139.4956,139.58,139.42,139.4332,144639.0
2019-09-05 12:55:00,139.44,139.52,139.41,139.42,139230.0
2019-09-05 13:00:00,139.42,139.46,139.38,139.38,138973.0
2019-09-05 13:05:00,139.3823,139.6108,139.3256,139.3623,230104.0
2019-09-05 13:10:00,139.37,139.4,139.265,139.4,155196.0
2019-09-05 13:15:00,139.39,139.46,139.3644,139.455,97512.0
2019-09-05 13:20:00,139.45,139.46,139.3701,139.3868,109413.0
2019-09-05 13:25:00,139.39,139.47,139.39,139.44,77321.0
2019-09-05 13:30:00,139.44,139.54,139.42,139.5,152834.0
2019-09-05 13:35:00,139.49,139.515,139.29,139.31,112005.0
2019-09-05 13:40:00,139.305,139.39,139.285,139.34,109096.0
2019-09-05 13:45:00,139.35,139.43,139.33,139.415,148219.0
2019-09-05 13:50:00,139.414,139.45,139.39,139.42,90945.0
2019-09-05 13:55:00,139.417,139.46,139.36,139.44,103183.0
2019-09-05 14:00:00,139.43,139.49,139.39,139.42,145502.0
2019-09-05 14:05:00,139.47,139.485,139.42,139.485,149341.0
2019-09-05 14:10:00,139.4879,139.53,139.455,139.525,87908.0
2019-09-05 14:15:00,139.51,139.67,139.51,139.615,292138.0
2019-09-05 14:20:00,139.6177,139.64,139.58,139.59,103582.0
2019-09-05 14:25:00,139.6,139.6,139.46,139.48,144603.0
2019-09-05 14:30:00,139.48,139.56,139.475,139.515,89340.0
2019-09-05 14:35:00,139.511,139.56,139.47,139.515,110973.0
2019-09-05 14:40:00,139.515,139.56,139.46,139.54,106969.0
2019-09-05 14:45:00,139.545,139.67,139.4921,139.665,186988.0
2019-09-05 14:50:00,139.6634,139.7782,139.6,139.72,254308.0
2019-09-05 14:55:00,139.72,139.75,139.57,139.57,288719.0
2019-09-05 15:00:00,139.57,139.67,139.51,139.6,187455.0
2019-09-05 15:05:00,139.6,139.9,139.59,139.71,253589.0
2019-09-05 15:10:00,139.705,139.74,139.66,139.72,115585.0
2019-09-05 15:15:00,139.72,139.805,139.71,139.805,166300.0
2019-09-05 15:20:00,139.81,139.935,139.765,139.91,540535.0
2019-09-05 15:25:00,139.9234,140.1073,139.7369,139.8944,641505.0
2019-09-05 15:30:00,139.9,139.93,139.785,139.815,202216.0
2019-09-05 15:35:00,139.81,139.93,139.8,139.9,230191.0
2019-09-05 15:40:00,139.9,139.95,139.87,139.9,225480.0
2019-09-05 15:45:00,139.895,139.96,139.86,139.865,235539.0
2019-09-05 15:50:00,139.87,139.9,139.81,139.83,239043.0
2019-09-05 15:55:00,139.8227,140.1302,139.82,139.8827,508171.0
2019-09-05 16:00:00,139.89,140.06,139.87,140.05,1364484.0
2019-09-06 09:35:00,139.83,139.83,138.87,138.87,1412151.0
2019-09-06 09:40:00,139.0282,139.0282,138.52,138.52,539632.0
2019-09-06 09:45:00,138.55,138.89,138.55,138.84,465597.0
2019-09-06 09:50:00,138.82,139.39,138.8127,139.31,426727.0
2019-09-06 09:55:00,139.31,139.31,139.035,139.09,355815.0
2019-09-06 10:00:00,139.1,139.15,138.87,139.07,272829.0
2019-09-06 10:05:00,139.0752,139.3204,139.0251,139.1277,345201.0
2019-09-06 10:10:00,139.1244,139.3015,139.0613,139.0944,360407.0
2019-09-06 10:15:00,139.09,139.31,139.0232,139.3067,248073.0
2019-09-06 10:20:00,139.32,139.38,139.1,139.1,243043.0
2019-09-06 10:25:00,139.1,139.31,139.08,139.2631,165980.0
2019-09-06 10:30:00,139.26,139.49,139.21,139.49,278722.0
2019-09-06 10:35:00,139.5,139.52,139.355,139.39,204144.0
2019-09-06 10:40:00,139.385,139.475,139.33,139.35,149742.0
2019-09-06 10:45:00,139.345,139.5942,139.3435,139.5749,167215.0
2019-09-06 10:50:00,139.58,139.64,139.455,139.495,182937.0
2019-09-06 10:55:00,139.5,139.59,139.46,139.515,214134.0
2019-09-06 11:00:00,139.52,139.52,139.4,139.41,268063.0
2019-09-06 11:05:00,139.41,139.42,139.34,139.38,361744.0
2019-09-06 11:10:00,139.375,139.46,139.35,139.38,171301.0
2019-09-06 11:15:00,139.375,139.44,139.31,139.35,153845.0
2019-09-06 11:20:00,139.35,139.35,139.185,139.21,198451.0
2019-09-06 11:25:00,139.21,139.23,139.11,139.11,135786.0
2019-09-06 11:30:00,139.13,139.235,139.07,139.1949,231696.0
2019-09-06 11:35:00,139.2,139.23,139.06,139.14,169230.0
2019-09-06 11:40:00,139.14,139.25,139.1,139.12,122434.0
2019-09-06 11:45:00,139.12,139.19,139.08,139.136,112906.0
2019-09-06 11:50:00,139.13,139.21,139.12,139.1437,100831.0
2019-09-06 11:55:00,139.14,139.15,139.025,139.0447,143490.0
2019-09-06 12:00:00,139.05,139.07,138.98,139.03,211163.0
2019-09-06 12:05:00,139.02,139.06,139.0,139.01,81262.0
2019-09-06 12:10:00,139.02,139.03,138.93,138.9799,95247.0
2019-09-06 12:15:00,138.97,138.97,138.86,138.945,157561.0
2019-09-06 12:20:00,138.9466,139.02,138.9466,138.98,117792.0
2019-09-06 12:25:00,138.9708,139.04,138.95,139.0038,146139.0
2019-09-06 12:30:00,139.0,139.04,138.95,138.97,90622.0
2019-09-06 12:35:00,138.98,138.985,138.9,138.915,142887.0
2019-09-06 12:40:00,138.93,139.01,138.9232,138.9734,147441.0
2019-09-06 12:45:00,138.965,138.98,138.81,138.87,159477.0
2019-09-06 12:50:00,138.86,138.9,138.41,138.47,508251.0
2019-09-06 12:55:00,138.45,138.86,138.33,138.68,602058.0
2019-09-06 13:00:00,138.69,138.89,138.64,138.79,243263.0
2019-09-06 13:05:00,138.8,139.01,138.76,138.98,230947.0
2019-09-06 13:10:00,138.9768,138.99,138.87,138.9,124379.0
2019-09-06 13:15:00,138.91,139.01,138.91,138.9833,111806.0
2019-09-06 13:20:00,138.99,139.13,138.98,139.08,130383.0
2019-09-06 13:25:00,139.09,139.2,139.085,139.19,125119.0
2019-09-06 13:30:00,139.18,139.215,139.15,139.2,108743.0
2019-09-06 13:35:00,139.195,139.34,139.19,139.29,245765.0
2019-09-06 13:40:00,139.29,139.44,139.285,139.38,123201.0
2019-09-06 13:45:00,139.38,139.395,139.3013,139.355,115339.0
2019-09-06 13:50:00,139.36,139.4,139.32,139.39,96345.0
2019-09-06 13:55:00,139.395,139.4569,139.3001,139.445,187485.0
2019-09-06 14:00:00,139.45,139.47,139.4,139.42,100238.0
2019-09-06 14:05:00,139.42,139.44,139.33,139.3532,109048.0
2019-09-06 14:10:00,139.3549,139.365,139.28,139.36,88593.0
2019-09-06 14:15:00,139.36,139.41,139.305,139.405,86436.0
2019-09-06 14:20:00,139.4059,139.42,139.39,139.4167,80458.0
2019-09-06 14:25:00,139.4167,139.44,139.34,139.38,72361.0
2019-09-06 14:30:00,139.38,139.46,139.38,139.46,116565.0
2019-09-06 14:35:00,139.455,139.5,139.42,139.49,99549.0
2019-09-06 14:40:00,139.495,139.56,139.4601,139.48,141183.0
2019-09-06 14:45:00,139.48,139.52,139.44,139.5189,115993.0
2019-09-06 14:50:00,139.52,139.57,139.47,139.56,125397.0
2019-09-06 14:55:00,139.57,139.66,139.545,139.6067,209120.0
2019-09-06 15:00:00,139.6,139.67,139.57,139.64,168247.0
2019-09-06 15:05:00,139.63,139.63,139.53,139.595,186020.0
2019-09-06 15:10:00,139.6,139.71,139.59,139.6,264404.0
2019-09-06 15:15:00,139.6,139.65,139.49,139.565,179284.0
2019-09-06 15:20:00,139.56,139.575,139.5,139.5605,171503.0
2019-09-06 15:25:00,139.5681,139.58,139.47,139.55,223629.0
2019-09-06 15:30:00,139.545,139.65,139.54,139.635,162123.0
2019-09-06 15:35:00,139.64,139.7,139.62,139.65,183568.0
2019-09-06 15:40:00,139.65,139.67,139.49,139.51,178390.0
2019-09-06 15:45:00,139.51,139.53,139.34,139.36,201407.0
2019-09-06 15:50:00,139.36,139.38,139.155,139.26,302689.0
2019-09-06 15:55:00,139.255,139.32,139.11,139.12,537886.0
2019-09-06 16:00:00,139.11,139.24,138.99,139.13,1142652.0
2019-09-09 09:35:00,139.4,139.4,138.835,138.835,1168186.0
2019-09-09 09:40:00,138.81,138.85,138.16,138.16,599537.0
2019-09-09 09:45:00,138.19,138.33,138.142,138.255,693979.0
2019-09-09 09:50:00,138.235,138.33,137.84,137.9,648112.0
2019-09-09 09:55:00,137.9044,138.1254,137.666,137.7044,787307.0
2019-09-09 10:00:00,137.71,137.73,137.28,137.46,790474.0
2019-09-09 10:05:00,137.45,137.65,137.3475,137.57,505448.0
2019-09-09 10:10:00,137.58,137.77,137.5675,137.6,442514.0
2019-09-09 10:15:00,137.6053,137.615,137.31,137.34,486590.0
2019-09-09 10:20:00,137.34,137.5,137.26,137.28,675664.0
2019-09-09 10:25:00,137.2755,137.5066,137.1413,137.3145,803255.0
2019-09-09 10:30:00,137.3149,137.4726,137.2574,137.3249,537805.0
2019-09-09 10:35:00,137.32,137.49,137.26,137.46,366026.0
2019-09-09 10:40:00,137.45,137.64,137.435,137.6,330614.0
2019-09-09 10:45:00,137.6,137.615,137.52,137.57,278370.0
2019-09-09 10:50:00,137.57,137.776,137.57,137.776,239429.0
2019-09-09 10:55:00,137.78,137.945,137.76,137.915,282417.0
2019-09-09 11:00:00,137.92,138.06,137.91,138.01,217320.0
2019-09-09 11:05:00,138.0,138.08,137.945,137.945,248656.0
2019-09-09 11:10:00,137.94,138.01,137.73,137.76,194593.0
2019-09-09 11:15:00,137.8055,137.87,137.65,137.8055,249654.0
2019-09-09 11:20:00,137.8,137.89,137.735,137.85,147038.0
2019-09-09 11:25:00,137.86,137.935,137.855,137.8965,148171.0
2019-09-09 11:30:00,137.895,137.95,137.86,137.95,128142.0
2019-09-09 11:35:00,137.94,138.0,137.914,137.965,157468.0
2019-09-09 11:40:00,137.965,138.05,137.905,137.915,146085.0
2019-09-09 11:45:00,137.92,137.93,137.865,137.905,125828.0
2019-09-09 11:50:00,137.905,137.905,137.7,137.74,180198.0
2019-09-09 11:55:00,137.73,137.76,137.7,137.76,166948.0
2019-09-09 12:00:00,137.76,137.92,137.71,137.91,221019.0
2019-09-09 12:05:00,137.91,137.97,137.77,137.82,207597.0
2019-09-09 12:10:00,137.815,137.83,137.625,137.625,148457.0
2019-09-09 12:15:00,137.63,137.64,137.33,137.37,274374.0
2019-09-09 12:20:00,137.365,137.37,137.1,137.11,319481.0
2019-09-09 12:25:00,137.115,137.27,137.1,137.215,174489.0
2019-09-09 12:30:00,137.21,137.21,137.03,137.09,184903.0
2019-09-09 12:35:00,137.0836,137.11,136.867,136.9636,430412.0
2019-09-09 12:40:00,136.94,136.95,136.63,136.73,389098.0
2019-09-09 12:45:00,136.74,136.88,136.72,136.7499,248943.0
2019-09-09 12:50:00,136.75,136.84,136.69,136.7,225174.0
2019-09-09 12:55:00,136.7001,137.11,136.685,137.0,357961.0
2019-09-09 13:00:00,137.01,137.13,137.0,137.1,161435.0
2019-09-09 13:05:00,137.09,137.105,137.062,137.065,94853.0
2019-09-09 13:10:00,137.06,137.1509,137.035,137.15,120280.0
2019-09-09 13:15:00,137.155,137.1786,136.98,137.005,105566.0
2019-09-09 13:20:00,137.0,137.04,136.945,136.945,109290.0
2019-09-09 13:25:00,136.9332,136.95,136.7,136.7098,133219.0
2019-09-09 13:30:00,136.71,136.725,136.62,136.7,200801.0
2019-09-09 13:35:00,136.7,136.7,136.54,136.6199,148827.0
2019-09-09 13:40:00,136.6155,136.7709,136.5907,136.6355,283438.0
2019-09-09 13:45:00,136.6265,136.78,136.625,136.715,220388.0
2019-09-09 13:50:00,136.715,137.05,136.65,137.0099,265306.0
2019-09-09 13:55:00,137.005,137.03,136.975,136.98,156197.0
2019-09-09 14:00:00,136.97,137.0,136.84,136.84,159249.0
2019-09-09 14:05:00,136.8468,136.88,136.77,136.85,113283.0
2019-09-09 14:10:00,136.8432,136.885,136.76,136.8101,120812.0
2019-09-09 14:15:00,136.81,136.82,136.6803,136.78,170627.0
2019-09-09 14:20:00,136.785,136.8891,136.7,136.7039,142364.0
2019-09-09 14:25:00,136.7,136.72,136.665,136.67,144750.0
2019-09-09 14:30:00,136.67,136.68,136.61,136.61,127110.0
2019-09-09 14:35:00,136.6,136.76,136.57,136.63,206553.0
2019-09-09 14:40:00,136.63,136.6354,136.51,136.62,151982.0
2019-09-09 14:45:00,136.62,136.66,136.595,136.601,123190.0
2019-09-09 14:50:00,136.6,136.78,136.5849,136.7201,139046.0
2019-09-09 14:55:00,136.72,136.7499,136.57,136.58,130932.0
2019-09-09 15:00:00,136.59,136.7,136.58,136.68,107526.0
2019-09-09 15:05:00,136.68,137.06,136.6,136.8969,323443.0
2019-09-09 15:10:00,136.9,136.925,136.78,136.79,203916.0
2019-09-09 15:15:00,136.795,137.09,136.795,137.02,245511.0
2019-09-09 15:20:00,137.02,137.26,136.98,137.22,293613.0
2019-09-09 15:25:00,137.21,137.25,137.07,137.075,162552.0
2019-09-09 15:30:00,137.0884,137.105,136.97,137.0,146451.0
2019-09-09 15:35:00,137.005,137.07,136.91,137.07,263359.0
2019-09-09 15:40:00,137.06,137.215,137.039,137.215,283684.0
2019-09-09 15:45:00,137.215,137.23,137.155,137.225,263922.0
2019-09-09 15:50:00,137.23,137.55,137.195,137.52,435317.0
2019-09-09 15:55:00,137.52,137.74,137.5,137.61,498739.0
2019-09-09 16:00:00,137.6,137.675,137.56,137.58,1212874.0
2019-09-10 09:35:00,136.58,136.87,135.73,135.78,1102938.0
2019-09-10 09:40:00,135.7822,136.2379,135.6474,136.0822,634406.0
2019-09-10 09:45:00,136.07,136.08,135.45,135.46,673390.0
2019-09-10 09:50:00,135.45,135.52,135.235,135.25,812584.0
2019-09-10 09:55:00,135.23,135.24,134.71,134.7599,829959.0
2019-09-10 10:00:00,134.77,135.09,134.76,135.02,685745.0
2019-09-10 10:05:00,134.99,135.08,134.84,134.935,525417.0
2019-09-10 10:10:00,134.935,135.015,134.79,134.89,520949.0
2019-09-10 10:15:00,134.89,135.1,134.865,134.925,476951.0
2019-09-10 10:20:00,134.92,135.15,134.909,135.15,555723.0
2019-09-10 10:25:00,135.16,135.36,135.13,135.3151,402619.0
2019-09-10 10:30:00,135.32,135.54,135.3,135.345,440896.0
2019-09-10 10:35:00,135.3586,135.41,135.22,135.3236,328624.0
2019-09-10 10:40:00,135.315,135.409,135.205,135.35,448099.0
2019-09-10 10:45:00,135.3527,135.4956,135.2864,135.3527,380117.0
2019-09-10 10:50:00,135.35,135.48,135.347,135.4743,269634.0
2019-09-10 10:55:00,135.47,135.54,135.225,135.26,319274.0
2019-09-10 11:00:00,135.26,135.28,135.05,135.11,232970.0
